Texas,Jones County,20238,20270,19870,20044,19850,19966,19971,19827,19866,20083,100,100.1581184,98.1816385,99.04140725,98.08281451,98.65599368,98.68069967,97.96916691,98.1618737,99.23411404,Jones County
Texas,Karnes County,14889,14959,14859,14727,14910,15413,15494,15556,15660,15601,100,100.4701457,99.79850897,98.91194842,100.1410437,103.5193767,104.0634025,104.4798173,105.1783196,104.7820539,Karnes County
Texas,Kaufman County,103872,105199,106553,108248,110872,114055,117904,122628,128279,136154,100,101.2775339,102.5810613,104.2128774,106.7390635,109.8034119,113.5089341,118.0568392,123.4971888,131.0786352,Kaufman County
Texas,Kendall County,33589,34421,35551,37133,38363,39938,41903,43969,45603,47431,100,102.4770014,105.841198,110.5510733,114.2129864,118.9020215,124.752151,130.9029742,135.767662,141.2099199,Kendall County
Texas,Kenedy County,417,438,447,438,437,441,436,427,437,404,100,105.0359712,107.1942446,105.0359712,104.7961631,105.7553957,104.5563549,102.3980815,104.7961631,96.882494,Kenedy County
Texas,Kent County,812,813,825,782,748,747,748,759,726,762,100,100.1231527,101.6009852,96.30541872,92.1182266,91.99507389,92.1182266,93.4729064,89.408867,93.84236453,Kent County
Texas,Kerr County,49643,49641,49719,49787,50343,50880,51426,51892,52415,52600,100,99.99597123,100.1530931,100.2900711,101.4100679,102.4917914,103.5916443,104.5303467,105.5838688,105.9565296,Kerr County
Texas,Kimble County,4601,4594,4525,4461,4464,4391,4413,4385,4338,4337,100,99.84785916,98.34818518,96.95718322,97.02238644,95.43577483,95.91393175,95.3053684,94.28385134,94.26211693,Kimble County
Texas,King County,288,258,270,273,263,282,292,289,276,272,100,89.58333333,93.75,94.79166667,91.31944444,97.91666667,101.3888889,100.3472222,95.83333333,94.44444444,King County
Texas,Kinney County,3590,3607,3639,3632,3554,3589,3636,3711,3692,3667,100,100.4735376,101.3649025,101.1699164,98.99721448,99.97214485,101.281337,103.3704735,102.8412256,102.1448468,Kinney County
Texas,Kleberg County,32037,32029,32097,32021,31891,31413,31304,30752,30722,30680,100,99.97502887,100.1872835,99.95005775,99.54427693,98.05225208,97.71202048,95.9890127,95.89537098,95.76427256,Kleberg County
